n,crude,importance
1780,0.0251588,0.0397469
1780,0.0117614,0.0683719
1780,0.00862951,0.0160381
1780,0.0550823,0.0460837
1780,0.028623,0.0188662
1780,0.0528931,0.011857
1780,0.0394787,0.069815
1780,0.00758135,0.0435053
1780,0.0220917,0.0973947
1780,0.0260248,0.0442722
1780,0.00902339,0.0292555
1780,0.037637,0.0357335
1780,0.0621071,0.0350396
1780,0.043695,0.0171037
1780,0.0714879,0.0371881
1780,0.0342008,0.0262048
1780,0.00171794,0.00956371
1780,0.0833393,0.00538875
1780,0.00719922,0.0015225
1780,0.0321047,0.0336693
1780,0.0389787,0.0214488
1780,0.0688523,0.0245963
1780,0.0654792,0.0543171
1780,0.0303023,0.0697706
1780,0.0250523,0.0191704
1780,0.0648006,0.00784064
1780,0.0503142,0.00380382
1780,0.0234201,0.0444092
1780,0.0355292,0.0231978
1780,0.10191,0.0466255
1780,0.120871,0.0428146
1780,0.0521534,0.0659925
1780,0.0368615,0.0559415
1780,0.148347,0.049221
1780,0.0170799,0.000377047
1780,0.0739112,0.00853429
1780,0.0207978,0.0100842
1780,0.0266295,0.0271409
1780,0.0158192,0.0401515
1780,0.0220534,0.00421949
1780,0.0172717,0.0604614
1780,0.0709784,0.0650093
1780,0.00484311,0.00709308
1780,0.0142099,0.0472586
1780,0.0551503,0.0518798
1780,0.0135723,0.000270525
1780,0.0118882,0.0442633
1780,0.0189241,0.0572291
1780,0.0549411,0.0256558
1780,0.00233142,0.0192638
1780,0.105346,0.0501412
1780,0.0305983,0.0213133
1780,0.128176,0.0435564
1780,0.0627448,0.0305512
1780,0.0681461,0.0326512
1780,0.09281,0.0501554
1780,0.059619,0.0773535
1780,0.0614886,0.00880122
1780,0.0617379,0.0204653
1780,0.135456,0.0451573
1780,0.0497376,0.00453381
1780,0.0359472,0.0430076
1780,0.0819209,0.000730222
1780,0.00562567,0.0151459
1780,0.125462,0.041712
1780,0.163565,0.00721076
1780,0.0183695,0.0400308
1780,0.0667647,0.0954503
1780,0.0872928,0.0353683
1780,0.00568984,0.032806
1780,0.0580984,0.00650375
1780,0.0441976,0.0338374
1780,0.0100896,0.0159109
1780,0.0797917,0.0442563
1780,0.052003,0.0079686
1780,0.0546162,0.0301419
1780,0.00163561,0.0391503
1780,0.125431,0.0191891
1780,0.00397211,0.0155383
1780,0.1167,0.000801766
1780,0.0322824,0.00430205
1780,0.0453354,0.0561319
1780,0.025223,0.0265158
1780,0.0219063,0.0136471
1780,0.0483563,0.0231237
1780,0.0035213,0.00582444
1780,0.0671272,0.0267072
1780,0.0246112,0.0581627
1780,0.116154,0.0141041
1780,0.0129311,0.0333305
1780,0.00462655,0.000544438
1780,0.0262647,0.032821
1780,0.0390067,0.00899188
1780,0.0462486,0.0540872
1780,0.0871462,0.0708688
1780,0.0903409,0.00607922
1780,0.0219166,0.0365747
1860,0.025415,0.0278045
1860,0.0244572,0.0419925
1860,0.0314295,0.0379571
1860,0.0104315,6.87538e-05
1860,0.0392978,0.0690091
1860,0.104542,0.0397343
1860,0.0313526,0.0429022
1860,0.0433521,0.0180485
1860,0.01872,0.000876568
1860,0.0271442,0.0290991
1860,0.0500261,0.00321316
1860,0.0145115,0.0112198
1860,0.110262,0.003192
1860,0.0303566,0.0257731
1860,0.0670267,0.0419126
1860,0.0406385,0.0178978
1860,0.0300818,0.0102588
1860,0.0504328,0.00430491
1860,0.0429102,0.0275881
1860,0.0554854,0.0404738
1860,0.0060702,0.00470085
1860,0.0142706,0.0259079
1860,0.0118137,0.0687061
1860,0.0561567,0.0255195
1860,0.0302998,0.00165184
1860,0.00998809,0.00529688
1860,0.0869255,0.0209432
1860,0.090269,0.00821669
1860,0.0629649,0.00439365
1860,0.0113462,0.0342543
1860,0.0503557,0.0251497
1860,0.0264392,0.0770934
1860,0.0259897,0.0160623
1860,0.127327,0.00562812
1860,0.0047346,0.0719943
1860,0.0315516,0.0332385
1860,0.0279788,0.0118375
1860,0.0159451,0.0267121
1860,0.0134712,0.0165454
1860,0.0410557,0.050142
1860,0.0512562,0.024262
1860,0.103508,0.000133444
1860,0.131135,0.0385769
1860,0.0538886,0.0044371
1860,0.037822,0.0070679
1860,0.0237621,0.0481901
1860,0.0809242,0.0347233
1860,0.0218951,0.0233445
1860,0.013237,0.00659756
1860,0.050657,0.0400189
1860,0.00672697,0.0685063
1860,0.0697493,0.0500101
1860,0.0227917,0.0226302
1860,0.0271116,0.0159835
1860,0.000538358,0.0336292
1860,0.00821085,0.038172
1860,0.0273193,0.0109222
1860,0.0323554,0.0163094
1860,0.0605837,0.0282037
1860,0.054341,0.0289729
1860,0.0349426,0.0299267
1860,0.0906608,0.0653588
1860,0.0712332,0.0208243
1860,0.0820305,0.00496355
1860,0.08628,0.0105205
1860,0.0635142,0.0321716
1860,0.0338823,0.0554795
1860,0.0706755,0.00664356
1860,0.0611244,0.0112292
1860,0.061674,0.00150696
1860,0.0808341,0.0308541
1860,0.0120133,0.0264227
1860,0.0265323,0.0080433
1860,0.0653509,0.0112372
1860,0.129318,0.0418821
1860,0.0311774,0.0392632
1860,0.058137,0.0769482
1860,0.0735971,0.0507323
1860,0.0180357,0.00699168
1860,0.0278258,0.0138064
1860,0.0117192,0.0143329
1860,0.0137941,0.0482621
1860,0.0702662,0.0351642
1860,0.00659835,0.0907301
1860,0.0713177,0.0136147
1860,0.0014184,0.0115466
1860,0.0510155,0.0118045
1860,0.0133911,0.0104646
1860,0.000431521,0.00329079
1860,0.0414284,0.00401415
1860,0.0430635,0.00068359
1860,0.0329932,0.0107685
1860,0.0175308,0.0309813
1860,0.0586615,0.0503394
1860,0.083068,0.0149722
1860,0.00431118,0.00917947
1860,0.0540791,0.0333073
1860,0.00696419,0.00936098
1860,0.00870347,0.0233745
1860,0.0411679,0.0328025
1860,0.0952103,0.0104629
1860,0.0771572,0.00553834
1860,0.0426297,0.0302518
1860,0.0848768,0.00492121
1860,0.0181293,0.01491
1860,0.0132593,0.0400138
1860,0.0118675,0.00114897
1860,0.0292036,0.0343433
1860,0.0135376,0.00454746
1860,0.0431895,0.0253988
1860,0.0272765,0.0155449
1860,0.00437503,0.0259511
1860,0.00717953,0.00985009
1860,0.0534616,0.00702739
1860,0.091283,0.0285284
1860,0.0340437,0.00174899
1860,0.0427251,0.0146685
1860,0.00151918,0.010583
1860,0.039118,0.0130068
1860,0.018108,0.0536511
1860,0.0632263,0.0132024
1860,0.0582142,0.0430628
1860,0.014703,0.00332432
1860,0.0827551,0.0405918
1860,0.0751658,0.0153522
1860,0.042709,0.0152822
1860,0.0199889,0.0240248
1860,0.0512559,0.0405021
1860,0.0165492,0.000240054
1860,0.0204324,0.00958279
1860,0.0800801,0.0113942
1860,0.00375278,0.0159947
1860,0.0198212,0.0411169
1860,0.0195107,0.00307006
1860,0.00145074,0.0186908
1860,0.0864728,0.0284416
1860,0.0901604,0.0437076
1860,0.0396276,0.00207044
1860,0.107332,0.0165242
1860,0.00986253,0.0196233
1860,0.0294341,0.0200913
1860,0.0504676,0.0180162
1860,0.107154,0.0392549
1860,0.0479956,0.0664902
1860,0.0351799,0.0382265
1860,0.0849434,0.0149325
1860,0.0438576,0.0759348
1860,0.0343657,0.0476403
1860,0.0290883,0.0368318
1860,0.0367837,0.0308013
1860,0.0415037,0.0122165
1860,0.005211,0.011827
1860,0.0421719,0.020062
1860,0.0105253,0.0119298
1860,0.0221704,0.00822109
1860,0.0825109,0.0137695
1860,0.0307629,0.0385404
1860,0.0376461,0.0069947
1860,0.040605,0.034414
1860,0.0254828,0.00175641
1860,0.0520974,0.0119631
1860,0.00172207,0.0156604
1860,0.0687789,0.065662
1860,0.0343779,0.00669026
1860,0.0316164,0.0230851
1860,0.0182811,0.0303079
1860,0.0598439,0.00855978
1860,0.0033583,0.0185465
1860,0.0963993,0.0402477
1860,0.00346527,0.0221472
1860,0.0950827,0.00984968
1860,0.038151,0.00109535
1860,0.00975216,0.011851
1860,0.124779,0.0496276
1860,0.00872647,0.00081407
1860,0.000357282,0.0191014
1860,0.046591,0.0648868
1860,0.0746504,0.0399659
1860,0.0847677,0.0340951
1860,0.0509026,0.0236202
1860,0.0024252,0.00927734
1860,0.0783088,0.0321688
1860,0.183884,0.000375371
1860,0.0332323,0.0324314
1860,0.0473906,0.0254192
1860,0.0207492,0.0657572
1860,0.0235573,0.0621289
1860,0.0623635,0.00448521
1860,0.0432779,0.00956905
1860,0.111698,0.000774619
1860,0.0532541,0.0109863
1860,0.0502883,0.0233874
1860,0.0354893,0.0242269
1860,0.0421662,0.00602581
1860,0.0560341,0.0264277
1860,0.0099187,0.0411348
1860,0.00356984,0.0318344
1860,0.00122989,0.0299315
1860,0.0808806,0.0523
1860,0.00313493,0.00427136
1860,0.0852579,0.0156651
1860,0.0115967,0.0334713
1860,0.0295401,0.00735975
1860,0.0571968,0.0224897
1860,0.0323193,0.0312228
1860,0.0722218,0.0247821
1860,0.0311629,0.0361988
1860,0.0732721,0.0258691
1860,0.0153203,0.0316822
1860,0.128114,0.0307397
1860,0.0204917,0.0136302
1860,0.0557482,0.00765819
1860,0.0160821,0.0398426
1860,0.0384068,0.00217083
1860,0.0351984,0.0122866
1860,0.0324041,0.012106
1860,0.00340012,0.0149673
1860,0.0961975,0.0306354
1860,0.0120956,0.0299351
1860,0.0351281,0.0689292
1860,0.101474,0.0627671
1860,0.132472,0.032645
1860,0.00119369,0.00239645
1860,0.0913873,0.0518728
1860,0.0567364,0.0206806
1860,0.093573,0.0118888
1860,0.0811247,0.0340706
1860,0.0233678,0.0763964
1860,0.0776376,0.0540334
1860,0.0142428,0.023769
1860,0.0668527,0.0533209
1860,0.00661487,0.0352345
1860,0.00270911,0.00844098
1860,0.0719736,0.00407726
1860,0.010905,0.0260145
1860,0.0375972,0.0262865
1860,0.0336211,0.00661363
1860,0.078678,0.000686361
1860,0.00136253,0.00476825
1860,0.129715,0.0156956
1860,0.0228892,0.0363548
1860,0.0273802,0.0421542
1860,0.0917757,0.000323357
1860,0.0797849,0.039014
1860,0.103357,0.0435209
1860,0.0208937,0.0011047
1860,0.0602068,0.0113404
1860,0.121491,0.021894
1860,0.0177066,0.0399098
1860,0.0695786,0.0266974
1860,0.0617297,0.000521281
1860,0.0202469,0.0419164
1860,0.00826161,0.043177
1860,0.0516855,0.0495272
1860,0.0232805,0.0279537
1860,0.0882998,0.0264109
1860,0.0353324,0.0385079
1860,7.48976e-05,0.0302492
1860,0.0383972,0.00298241
1860,0.0026427,0.0096083
1860,0.02907,0.0195085
1860,0.0619106,0.0306945
1860,0.0177342,0.00124686
1860,0.0502472,0.0363152
1860,0.00602554,0.0257994
1860,0.11883,0.00607567
1860,0.0615388,0.0490226
1860,0.020197,0.0335381
1860,0.0276839,0.0464641
1860,0.0725544,0.0192708
1860,0.096433,0.0226225
1860,0.0343913,0.019614
1860,0.0127693,0.0731446
1860,0.0484882,0.0350721
1860,0.0493213,0.0306249
1860,0.0179308,0.0128898
1860,0.0357823,0.00207624
1860,0.0179493,0.0471717
1860,0.0525365,0.041625
1860,0.0162735,0.0349247
1860,0.0304079,0.0341612
1860,0.00877923,0.0563186
1860,0.0953358,0.0340591
1860,0.0810356,0.0315209
1860,0.031678,0.0800895
1860,0.0550482,0.0165323
1860,0.0735214,0.021183
1860,0.0856101,0.047697
1860,0.0249303,0.00951184
1860,0.0202651,0.0308997
1860,0.0934036,0.0386051
1860,0.0208317,0.0302757
1860,0.0713645,0.0237413
1860,0.0248839,0.0210361
1860,0.0296372,0.0239204
1860,0.0687527,0.0470857
1860,0.00664912,0.0266927
1860,0.0291454,0.023199
1860,0.0760311,0.0410231
1860,0.0775975,0.00546472
1860,0.0534875,0.0201263
1860,0.0275516,0.0276661
1860,0.0798549,0.0128657
1860,0.096784,0.00470186
1860,0.0237129,0.0321398
1860,0.0709433,0.0520036
1860,0.07262,0.00625407
1860,0.0717824,0.00914785
1860,0.0978214,0.00188378
1860,0.0154509,0.0269315
1860,0.00138787,0.0106346
1860,0.08589,0.0217517
1860,0.0282945,0.0294576
1860,0.0817135,0.00369396
1860,0.0187054,0.010627
1860,0.000187476,0.0434723
1860,0.00786288,0.0423557
1860,0.00678821,0.0121321
1860,0.0299511,0.0678335
1860,0.0761231,0.00388487
1860,0.125396,0.00590719
1860,0.0127443,0.0186547
1860,0.00261597,0.0153819
1860,0.0336176,0.041184
1860,0.0400275,0.0360892
1860,0.0358831,0.00683024
1860,0.119338,0.0218335
1860,0.0960614,0.0114219
1860,0.0118173,0.0348806
1860,0.0883301,0.045455
1860,0.0162351,0.0144323
1860,0.0406036,0.034733
1860,0.0606989,0.0420721
1860,0.0149114,0.00374425
1860,0.0101774,0.0177061
1860,0.0316065,0.0627005
1860,0.100548,0.0505998
1860,0.0453091,0.0079371
1860,0.0690181,0.0260804
1860,0.0587413,0.0306937
1860,0.0750488,0.0639502
1860,0.0362732,0.0167145
1860,0.0636065,0.0157134
1860,0.0379177,0.0745222
1860,0.0345932,0.0115226
1860,0.0282251,0.078089
1860,0.0557532,0.0348378
1860,0.0542538,0.0171824
1860,0.0474206,0.0133375
1860,0.0246478,0.005624
1860,0.0266916,0.0377339
1860,0.0791243,0.0637927
1860,0.0343368,0.00369183
1860,0.00103352,0.0545954
1860,0.0139839,0.0343443
1860,0.00691601,0.0757179
1860,0.065961,0.0557915
1860,0.0174451,0.0034913
1860,0.0140703,0.0370258
1860,0.0941283,0.0542733
1860,0.038538,0.0361244
1860,0.00523107,0.0023774
1860,0.0204803,0.0178989
1860,0.0780352,0.0140455
1860,0.107278,0.0299397
1860,0.0782813,0.0414958
1860,0.00572485,0.0271417
1860,0.0119621,0.0186072
1860,0.0755214,0.0214598
1860,0.0193793,0.0128411
1860,0.0181948,0.0316713
1860,0.0168875,0.0929953
1860,0.0710114,0.0145291
1860,0.00277245,0.00615198
1860,0.00787861,0.083993
1860,0.0570002,0.0296337
1860,0.0247552,0.0179048
1860,0.114581,0.0148794
1860,0.0277591,0.0200946
1860,0.0310956,0.0177241
1860,0.0943045,0.00415891
1860,0.0131877,0.0250617
1860,0.0422733,0.0322387
1860,0.0373272,0.0207482
1860,0.0383305,0.0257352
1860,0.03734,0.0750619
1860,0.0627929,0.0459501
1860,0.026408,0.0386183
1860,0.115295,0.0493094
1860,0.0293013,0.0155668
1860,0.00329427,0.0422262
1860,0.00767152,0.0016473
1860,0.0629716,0.0224859
1860,0.013419,0.0106667
1860,0.058354,0.00335391
1860,0.00445443,0.0135767
1860,0.07141,0.0151355
1860,0.122396,0.0210444
1860,0.0881988,0.0273437
1860,0.124602,0.0172408
1860,0.0927521,0.00756762
1860,0.014912,0.0124138
1860,0.0198239,0.0565182
1860,0.0725877,0.0156919
1860,0.0142715,0.038206
1860,0.0966919,0.0300772
1860,0.0337125,0.029383
1860,0.0572358,0.0154848
1860,0.0499676,0.0188674
1860,0.0982348,0.0448648
1860,0.0467109,0.0519867
1860,0.0282204,0.0664291
1860,0.022326,0.0801842
1860,0.0416226,0.0194767
1860,0.0476768,0.000566148
1860,0.0683098,0.0662168
1860,0.0205355,0.0875091
1860,0.0731649,0.0168615
1860,0.0531199,0.0178693
1860,0.0612933,0.0194869
1860,0.00646938,0.0101029
1860,0.0060021,0.000596624
1860,0.0516956,0.0316474
1860,0.0287687,0.0547698
1860,0.0291733,0.00200276
1860,0.0896433,0.0601232
1860,0.0138048,0.0384539
1860,0.0417776,0.00633693
1860,0.10019,0.0523924
1860,0.0501061,0.02946
1860,0.00248544,0.0181579
1860,0.0136219,0.0119363
1860,0.00283433,0.0395241
1860,0.106883,0.0610794
1860,0.0386941,0.0378917
1860,0.010888,0.00284443
1860,0.0542659,0.00064498
1860,0.0335371,0.0743877
1860,0.0426739,0.0246578
1860,0.0955838,0.00185151
1860,0.0473728,0.0330476
1860,0.0253572,0.0122847
1860,0.0164386,0.0108417
1860,0.0347574,0.0133643
1860,0.0504704,0.0238032
1860,0.00143273,0.0490772
1860,0.0398977,0.0219272
1860,0.0240965,0.0831369
1860,0.0703502,0.0804608
1860,0.0470299,0.0197839
1860,0.0281268,0.040621
1860,0.0385024,0.0285359
1860,0.00203767,0.031999
1860,0.0647655,0.0194149
1860,0.148001,0.00656112
1860,0.0697818,0.00235398
1860,0.0385335,0.00445362
1860,0.111096,0.018718
1860,0.110494,0.00678866
1860,0.0137142,0.0176041
1860,0.0170864,0.027495
1860,0.0314651,0.0637247
1860,0.0874661,0.017031
1860,0.0921933,0.0414197
1860,0.102808,0.0234436
1860,0.00843198,0.0445711
1860,0.0567281,0.012847
1860,0.0524044,0.0133828
1860,0.0153267,0.0145349
1860,0.042424,0.0532151
1860,0.142845,0.088863
1860,0.0932064,0.0363008
1860,0.0648022,0.046142
1860,0.0222956,0.0443784
1860,0.00595562,0.0190281
1860,0.00474248,0.0449961
1860,0.0266487,0.049576
1860,0.0807283,0.00418042
1860,0.151344,0.0247511
1860,0.0153189,0.0417516
1860,0.0661629,0.00270996
1860,0.051687,0.0793758
1860,0.135906,0.00962901
1860,0.0707155,0.0433454
1860,0.0354769,0.0922889
1860,0.0757672,0.0457009
1860,0.0807813,0.0490579
1860,0.0446206,0.0316027
1860,0.0809245,0.0039362
1860,0.0161606,0.024519
1860,0.0561026,0.0270798
1860,0.0727906,0.0513826
1860,0.0582873,0.0295774
1860,0.0313816,0.061295
1860,0.00513749,0.0265866
1860,0.0767401,0.0683991
1860,0.167642,0.0549187
1860,0.0137792,0.00893766
1860,0.032466,0.0362858
1860,0.0265589,5.62924e-05
1940,0.111624,0.0704344
1940,0.110667,0.0360736
1940,0.0164406,0.0128893
1940,0.0584539,0.00616035
1940,0.00635665,0.0303224
1940,0.030624,0.0149163
1940,0.0536896,0.0223195
1940,0.00208431,0.0265846
1940,0.0800819,0.0435754
1940,0.0557787,0.0615785
1940,0.0584553,0.0154875
1940,0.0622759,0.00635158
1940,0.0119633,0.0454734
1940,0.00856585,0.00146666
1940,0.0918684,0.0108366
1940,0.0617186,0.011507
1940,0.0447284,0.00464967
1940,0.0180269,0.0450585
1940,0.0115917,0.0176762
1940,0.0425118,0.0125355
1940,0.0282294,0.0666486
1940,0.0182716,0.0810987
1940,0.0371862,0.00440864
1940,0.0426738,0.071474
1940,0.0462722,0.047934
1940,0.0158085,0.00714154
1940,0.0326182,0.00629473
1940,0.00894836,0.0517753
1940,0.0130807,0.00299248
1940,0.0529556,0.00836088
1940,0.0215787,0.0399135
1940,0.0484684,0.040221
1940,0.0820692,0.00125097
1940,0.00188259,0.0402528
1940,0.000533188,0.0603577
1940,0.056156,0.011787
1940,0.0416987,0.0442543
1940,0.00203335,0.0414025
1940,0.028243,0.0162646
1940,0.0843657,0.0238744
1940,0.0587251,0.0210443
1940,0.0889041,0.0409251
1940,0.114957,0.00729496
1940,0.137561,0.0386419
1940,0.00618122,0.00592808
1940,0.0150967,0.00449562
1940,0.0888884,0.00669324
1940,0.0637504,0.0187155
1940,0.0506857,0.0465705
1940,0.00846158,0.0146571
1940,0.12392,0.0243909
1940,0.0447628,0.016998
1940,0.0905492,0.000116084
1940,0.0146613,0.0534652
1940,0.0505874,0.0336962
1940,0.00360921,0.0186902
1940,0.0482681,0.0612947
1940,0.0306145,0.00226784
1940,0.0215099,0.0434651
1940,0.0910435,0.0263226
1940,0.0281558,0.0107368
1940,0.0235248,0.00976491
1940,0.0223039,0.00303111
1940,0.00732316,0.0304796
1940,0.0360624,0.0163455
1940,0.047196,0.0229505
1940,0.0275583,0.0214037
1940,0.0417032,0.0125046
1940,0.0750967,0.0388779
1940,0.0887291,0.0115184
1940,0.0836355,0.00541949
1940,0.0239876,0.000105187
1940,0.0709347,0.0603793
1940,0.0830873,0.00681572
1940,0.000403425,0.0276594
1940,0.0529283,0.0538174
1940,0.0435503,0.0252389
1940,0.0584503,0.0263586
1940,0.0439658,0.020369
1940,0.11324,0.0226864
1940,0.0180866,0.0628279
1940,0.00284485,0.0684389
1940,0.0319635,0.0613784
1940,0.0247846,0.0257102
1940,0.0727953,0.0534312
1940,0.0222309,0.025563
1940,0.0224063,0.0462014
1940,0.104683,0.0148101
1940,0.0185768,0.0019688
1940,0.0693028,0.0528223
1940,0.0378194,0.0309747
1940,0.0573195,0.000241164
1940,0.0659505,0.0171884
1940,0.043613,0.0113939
1940,0.0135278,0.0245276
1940,0.067621,0.0168061
1940,0.0545127,0.0168786
1940,0.0860472,0.0015504
1940,0.085066,0.0010923
1940,0.0480722,0.0419897
1940,0.0131646,0.0174353
1940,0.110383,0.0246612
1940,0.0330396,0.00141949
1940,0.0334906,0.00844317
1940,0.0189162,0.00716078
1940,0.0330112,0.0188305
1940,0.130039,0.0670927
1940,0.041624,0.0171741
1940,0.0595371,0.0129448
1940,0.0685827,0.0440465
1940,0.0355611,0.0584419
1940,0.0402054,0.0165942
1940,0.0075519,0.062515
1940,0.0252836,0.0330573
1940,0.0489058,0.0097586
1940,0.0621438,0.00873861
1940,0.0153595,0.0062764
1940,0.214985,0.013031
1940,0.0475282,0.0422187
1940,0.0598303,0.00384604
1940,0.0870167,0.00302357
1940,0.0101598,0.0421542
1940,0.0379551,0.0215903
1940,0.0348513,0.00681896
1940,0.0658013,0.0214567
1940,0.0181382,0.0329163
1940,0.0305517,0.00209958
1940,0.0676373,0.00698272
1940,0.0937997,0.0379818
1940,0.0563382,0.0314526
1940,0.031204,0.0135826
1940,0.0613449,0.0171864
1940,0.00142849,0.0430859
1940,0.0220011,0.0682948
1940,0.0260201,0.0421532
1940,0.0658318,0.039107
1940,0.0185564,0.0232746
1940,0.0653473,0.000949378
1940,0.0652534,0.0296917
1940,0.0441987,0.029052
1940,0.0612869,0.0146163
1940,0.00457489,0.00806847
1940,0.0707368,0.00202143
1940,0.0488554,0.0367252
1940,0.0124387,0.0222674
1940,0.0363209,0.0076596
1940,0.0396316,0.00362207
1940,0.0218609,0.0462242
1940,0.128497,0.0195255
1940,0.0635395,0.0313848
1940,0.108812,0.0274226
1940,0.00998544,0.0362
1940,0.0434422,0.0029768
1940,0.0186852,0.0215108
1940,0.0468693,0.0481932
1940,0.207368,0.0258151
1940,0.0334774,0.0149817
1940,0.0255005,0.0724111
1940,0.0737299,0.0384272
1940,0.0352311,0.00750201
1940,0.00898947,0.0349567
1940,0.0398813,0.00305896
1940,0.0350351,0.0174778
1940,0.0305079,0.0154023
1940,0.0163899,0.00723672
1940,0.0732405,0.0116475
1940,0.0372634,0.0304985
1940,0.053268,0.00132022
1940,0.0453352,0.0306761
1940,0.129096,0.0145931
1940,0.0270049,0.0309855
1940,0.100628,0.0306588
1940,0.0456675,0.0101892
1940,0.0471297,0.0250103
1940,0.0681275,0.0124008
1940,0.018444,0.0120569
1940,0.044139,0.0104646
1940,0.0582782,0.00134961
1940,0.0415094,0.0223819
1940,0.127014,0.00908707
1940,0.0653352,0.0258462
1940,0.00447516,0.012263
1940,0.0499534,0.060157
1940,0.0156957,0.00781338
1940,0.0697569,0.0140582
1940,0.07063,0.0325787
1940,0.0240886,0.0373264
1940,0.00295395,0.000635653
1940,0.0262118,0.00743109
1940,0.0393875,0.00166039
1940,0.0180709,0.00528007
1940,0.0281244,0.021331
1940,0.0957077,0.00381707
1940,0.0341885,0.00467394
1940,0.103937,0.0418541
1940,0.0949831,0.0299454
1940,0.040105,0.012305
1940,0.0243545,0.0530009
1940,0.0530206,0.0533855
1940,0.0815095,0.0229052
1940,0.0347633,0.00452793
1940,0.0160808,0.0150153
1940,0.0200665,0.00625311
1940,0.0272263,0.0336949
1940,0.0755945,0.00996763
1940,0.0336486,0.0470136
1940,0.0408609,0.0127388
1940,0.0557016,0.00911609
1940,0.00345629,0.00629712
1940,0.0434568,0.0114768
1940,0.000164949,0.01931
1940,0.0298841,0.0403309
1940,0.000669122,0.0401492
1940,0.0157917,0.0270091
1940,0.148396,0.0354691
1940,0.0465526,0.0557786
1940,0.092938,0.0296182
1940,0.147534,0.0487339
1940,0.0567431,0.0255612
1940,0.000160194,0.00967838
1940,0.0725411,0.00987837
1940,0.00459408,0.0175615
1940,0.0342609,0.0062573
1940,0.0050803,0.0578266
1940,0.101141,0.00995238
1940,0.00620083,0.0243417
1940,0.0298128,0.0337153
1940,0.0136162,0.0186155
1940,0.0266581,0.017587
1940,0.0492588,0.0137964
1940,0.0246547,0.00815392
1940,0.0315537,0.0215958
1940,0.102281,0.0734215
1940,0.0837908,0.0274148
1940,0.0292015,0.0255728
1940,0.0134412,0.0172774
1940,0.107502,0.00675746
1940,0.0301007,0.0105615
1940,0.109692,0.00501565
1940,0.0287446,0.0848905
1940,0.0155206,0.0351283
1940,0.00168146,0.0132448
1940,0.00794365,0.0250813
1940,0.0720516,0.00301131
1940,0.0412138,0.00854309
1940,0.131737,0.0143128
1940,0.0201718,0.0224697
1940,0.0273515,0.0438271
